customer_tweet_id,customer_tweet_clean,predicted_intent,confidence,fraud_override
127431,has really went down hill on everything how you screw up a simple order. Plus done with Prime that has went down hill too especially for #gamers,general_complaint_other,0.9,False
773478,Dear why does it say #prime if it still takes a week to arrive? And it's in stock? I'm super sad.... #HalloweenPartyThisWeekend,delivery_shipping_issue,0.9,False
2137875,Mail room I guess is anywhere on your property. Like a foot away from the street and thrown out your window at night. And resident is the bottom of your steps. Come on get your shit together <URL>,digital_service_device_support,0.9,False
1772999,I am so f*cking done with Logistics #FAIL,delivery_shipping_issue,0.95,False
982266,Card gets declined. Clicks try again. Works fine. Not I gotta wait a another day for my new phone. Thanks,billing_subscription_dispute,0.9,False
2800412,missed targeted delivery date again. This is getting ridiculous. Don’t guarantee if you can’t make date windows!,delivery_shipping_issue,0.95,False
1503848,I have tried too many times to download your new album but ain’t letting me? I could 😭,digital_service_device_support,0.9,False
1696866,#Alexa is a nightmare for parents. “Where’s my stuff?” says what is in the parcel. #christmasruined if any kid asks this.,digital_service_device_support,0.9,False
152071,you incorrectly charged me full price on all 10 items I purchased in your BlackFriday sale. Customer services of no use at all,billing_subscription_dispute,0.95,False
1028957,we are not able to contact Amazon customer care executive.whenever I call computerized version come,general_complaint_other,0.9,False
335240,"It's not arriving today then, is it ? An email would have been nice, so I didn't sit in all day... <URL>",delivery_shipping_issue,0.9,False
1251298,"ok, this is getting ridiculous. Yet another order is late. This is unsatisfactory for a paid service. 3 orders in 2 weeks now.",delivery_shipping_issue,0.95,False
571777,can you please fix your ios app ? <URL>,digital_service_device_support,0.9,False
2564088,I have ordered product from Amazon I am a prime customer but every time I get the product after 10 days . This time I needed the product to give gift but as usual the product is not even dispatched after 2 days. These are the SS. Only promises but product noy dispatched <URL>,delivery_shipping_issue,0.9,False
2889348,"My package was not delivered. I live in Nova Scotia, not Quebec. <URL>",delivery_shipping_issue,0.95,False
412286,"i asked for your online service the book ""hunger games"",received un very poor conditions,the product without its pastes. #deception",marketplace_seller_trust,0.95,False
1027501,Hi. I have given the wrong address by mistake while placing an order yesterday. And I'm not able to change it. Please assist.,account_access,0.9,False
1173020,U are fast & fab but why so much #plastic #packaging for my little tool? <URL>,marketplace_seller_trust,0.9,False
1487891,"awesome. Was guaranteed my food over 2 hours ago, ordered over 13 hours ago. An now having to go shopping at 11PM.",delivery_shipping_issue,0.9,False
227080,I love .. there was a minor error on my delivery and they still gave me a free month of prime and 20% off that purchase! 🙏🏽,digital_service_device_support,0.9,False
494858,been waiting for a customer service rep for 45min. You guys suck,general_complaint_other,0.9,False
2858162,"no order, no idea where it is, cant send another, cant contact courier. WELCOME TO AMAZON",delivery_shipping_issue,0.95,False
951992,does such a good job trying to keep customers happy. Shipment coming in late and they made it right. Thanks “Anita S” very prompt!,delivery_shipping_issue,0.9,False
598980,"I ordered a case of wine on a black friday deal, it was due to be delivered on Thursday. I was on Thursday told there would be a delay. Now it shows as undeliverable. But I have had no email to tell me what is going on.",delivery_shipping_issue,0.9,False
1463455,Just ordered an item on Prime. Why is the estimated delivery date Monday? Are they slacking in customer service now?,delivery_shipping_issue,0.9,False
2446277,I am waiting on a book that Amazon shipped using neither UPS nor USPS.,delivery_shipping_issue,0.9,False
215195,Shame on you amazon. <URL>,general_complaint_other,0.9,False
182562,you should change the name of your sale from #AmazonGreatIndianFestival to #AmazonLateDeliveryFestival. Order delayed by 8 days.,delivery_shipping_issue,0.95,False
2949506,"FYI your mobile-based ""holiday giveaway"" is flawed and not working properly. Disappointing.",general_complaint_other,0.9,False
2124925,Check the order details <URL>,general_complaint_other,0.9,False
132471,can i pay my postpaid bills through amezon pay,billing_subscription_dispute,0.9,False
179478,Mind-blowing deal! : Sorry guys. Never wanted to troll you. But this doesn't look good. Why don't you check this out? <URL>,general_complaint_other,0.9,False
513452,"this is the 4th vinyl album I received that is warped! What’s going on in the warehouses and/or shipping? It’s frustrating to have to constantly return. You have a great return policy, but the time is the frustrating part.",delivery_shipping_issue,0.9,False
1093305,by the side of the sellers! Thanks froma let down BUYER. Tried 4 TIMES to demonstrate how incorrect was a seller and YOUJUSTDONTCARE,general_complaint_other,0.9,False
2397220,"Hey slack chaps , how come my package which was out for delivery yesterday *may* not now arrive until 20th?",delivery_shipping_issue,0.9,False
2630065,"very bad and poor customer service by mane india, respose are robotics, prime is of no use, deliveries takes weeks",general_complaint_other,0.9,False
689220,"hello. I ordered 4 books off you, and it said 4 books were out for delivery- but when they were delivered there were only two books. Help! <URL>",delivery_shipping_issue,0.95,False
287993,Why ru charging 4 Prime Service when u can't deliver on promised time its Getting bad to Pethatic <URL>,delivery_shipping_issue,0.9,False
1678602,"My order is delivered till today, im keeping asking this to the customer care rep's, they arent answering at all",general_complaint_other,0.9,False
1850376,What happened to - where are the good old days of outstanding customer service? #amazon-fooling-around customers.,general_complaint_other,0.9,False
1450851,"hello, can I have the uk fax number please?",general_complaint_other,0.9,False
16796,"@<PHONE> faulty pc. the pc. returned but no refund recd. till now, got mail refund will be made in 5 days, bt not done. <URL>",refund_return_dispute,0.9,False
1135958,Credit where credit is due. 10 out of 10 for customer service guys x,positive_feedback,0.95,False
2444008,Frustrated beyond belief not being able to change my password!! Not cool.,account_access,0.95,False
2545435,"Getting: ""Account locked Your account has been locked..."" when trying to access my account nor have the instructions emails. Please assist with this annoying situation.",account_access,0.95,False
247057,"bunch of useless. I was waiting delivery 4 today, been all day at home and I had an email saying delivery attempted no1 at home",delivery_shipping_issue,0.95,False
644829,I am disappointed with the fact that you don't send bookmarks with the books purchased on your website,general_complaint_other,0.9,False
2230039,Ohai your on-ground executives are lying to your faces and I have proof. Get your shit together,general_complaint_other,0.9,False
1390669,paid for next day delivery and it didn't come yesterday? Please can you inbox me to tell me if it's coming today thanks,delivery_shipping_issue,0.9,False
2111062,as a #primemember I’ve had to call customer care 3 times in the past 2 weeks for messed up orders. #dobetter,account_access,0.9,False
527634,disgraceful service. Parcel delivered to local Pass My Parcel supposed to give me bar code to pick up. No bar code😡,delivery_shipping_issue,0.95,False
436957,", I DON’T like that you have your own delivery guys now. They can’t get into my building so I HAVE to be home. Pain in the ass.",delivery_shipping_issue,0.9,False
1955325,"Is this why I pay for Amazon Prime, ?? FIVE DAYS and you have a mega depot less than one hour from my house... <URL>",delivery_shipping_issue,0.95,False
476199,Got my Nikki Bella Samsung J3 phone case today from <URL>,positive_feedback,0.9,False
971805,"the new UI is abysmal. Fire the designer. Ex: scroll left on episodes, go 1 too far and exit out. Really?!",digital_service_device_support,0.9,False
2825558,hello sir need help,general_complaint_other,0.9,False
2281412,"Shameful act from , first told my order is delivered and i have signed but not received then says it was error thn delivery was 24 and its 26 no delivery no call, cheating India 🇮🇳 #amazonshame",delivery_shipping_issue,0.95,False
2313398,"Another day, another delivery that didn’t show up as promised. *sigh* <URL>",delivery_shipping_issue,0.95,False
167972,I’m literally furious at 😡,general_complaint_other,0.9,False
69937,Please give accurate delivery date. I ordered a product by paying 100 INR as delivery charges for assured one day delivery. I did not received my product yet. Customer care is giving false promises. This is not the first time I am facing this issue. Can I have solution?,delivery_shipping_issue,0.95,False
351787,"Product good but delivery bad. Should this not be in the review? Where You don't do the delivery, people need to know.",delivery_shipping_issue,0.9,False
2748346,I was looking forward to my Amazon order all day. But some asshole stole it mid transit. Fuck you and I hope karma gets you back. 🖕🏼🖕🏼🖕🏼,delivery_shipping_issue,0.95,False
1630227,delivery attempt??? I WAS HOME!! So annoying,delivery_shipping_issue,0.9,False
1404017,I live my Kindke but hate that I have to replace the whole thing instead of changing battery- lose downloads each time,digital_service_device_support,0.9,False
856623,A product was released on Oct 18 by placing order . Still no buyers pls help !!,general_complaint_other,0.9,False
2230304,Why you loot consumers by charging more for a product than mentioned MRP?,marketplace_seller_trust,0.95,False
502399,"when i select for my delivery to arrive today and it still isn’t out for delivery apparently, yet says it’ll arrive today between 7am and 10pm.. running out of time then🙄😩🤔",delivery_shipping_issue,0.95,False
366514,shut ur app if u cant handle it. trying to add money since yesterday but still 0 balance n bank has charged. ??,billing_subscription_dispute,0.9,False
2624879,Hi. I think my account has been frozen for some reason?,account_access,0.9,False
2514694,why does CEO hide behind Lorraine who gives poor service. Parcels being left on pavements and she doesn’t think theres a problem?,general_complaint_other,0.9,False
1124960,Amazon is officially dope for delivery it shows how far the driver is and how many packages they have to do before you 👌👍👍 #Amazon,positive_feedback,0.9,False
2307371,"Placed an order on . Got redirected to an error page. Cart is empty. Go to my Orders, no order. Go back to a product, and there's a banner at the top saying I purchased the item today. Click on the ""View this order,"" end up on an error page. /shrug",general_complaint_other,0.9,False
1986305,can u help 2 replace my order as recvd damaged also I have cancelled 2nd order but still refund not credited even after 10 days,delivery_shipping_issue,0.9,False
460009,I’ve ordered two things from on two separate days and both packages are delayed 1 was supposed to be here yesterday and the other today 😡😡😡this is a complete mess you guys are messing with people’s money and time,delivery_shipping_issue,0.95,False
770922,"Shout out to for such amazing customer service! ""Turtles All the Way Down"" will be delivered after my original package was lost 👏👏",positive_feedback,0.9,False
1143141,Me: trying to get the money that amazon stole from me back,billing_subscription_dispute,0.95,False
2942062,"please improve packaging. Raised a complaint for my last order also. This time also the liquid was leaked. Comparatively lesser than the last order. If no improvement in packaging, I should stop buying. <URL>",delivery_shipping_issue,0.9,False
684810,Ordered an item from #Amazon. Was told it was sent to the wrong sorting centre so would be delayed up to 1 week. Called today to cancel it. Woman said she would give full refund. Now #AmazonUK forcing me to take a replacement that I never agreed to! They're mad.,refund_return_dispute,0.9,False
622551,"When you come home to an absolutely sodden, ruined parcel. I’m actually fuming 😡😡😡😡😡😡😡😡 <URL>",delivery_shipping_issue,0.95,False
1266413,@ hi had purchased from amazon and i return back but its more then 1month i had not received my cash back...what to do ...,billing_subscription_dispute,0.9,False
1578761,"Great work . Assured our Prime delivery would arrive before 10pm, now told its not coming, a birthday ruined. thanks",delivery_shipping_issue,0.9,False
2149513,"Your delivery is really slipping. Aug 20 xbox1x launch day order was supposed to be here yesterday, instead on truck for today, and now ""A carrier delay has occurred"". And this isn't unusual for my recent orders.",delivery_shipping_issue,0.9,False
420978,"Issue in my nw iPad, If I ask for return they say 10 days return policy, but I couldn't do as i was in outstation not happy Amazon",digital_service_device_support,0.9,False
2176413,hello ! Could you give me a contact email? thanks,general_complaint_other,0.9,False
2552270,". is becoming a joke.Every order, they seem to have a problem with my address.Then,mysteriously,they 'attempt delivery'",delivery_shipping_issue,0.9,False
2642047,Help! I accendently bought a book on my not sure how I did it. What can I do???,general_complaint_other,0.9,False
49994,THIS DEAL DIDN'T START -_- <URL>,general_complaint_other,0.9,False
1373181,"Hey your ""Amazon logistics"" is terrible. 8am till 9pm delivery and then delivered to the wrong address and signed for a wrong name",delivery_shipping_issue,0.95,False
435638,who's actually delivering my package? My ref; AY<PHONE>GB is not valid with RM yet Amazon says RM delivering it.,billing_subscription_dispute,0.9,False
900892,"So much for Prime. Last week, driver left my pkg at a random apartment. Today, order I placed 9 days ago is further delayed.",delivery_shipping_issue,0.95,False
764124,I can’t find an option on the website to return a book that I haven’t actually received.,delivery_shipping_issue,0.9,False
1024288,. nothing but disrespect for MY oyster crackers <URL>,general_complaint_other,0.9,False
2979675,why was my order broken up into so many separate boxes? 4 of them came from the same distribution facility,delivery_shipping_issue,0.9,False
2456118,issue with the refund...worst service encountered ever,general_complaint_other,0.9,False
2896000,your order dates are really messed up right now. <URL>,general_complaint_other,0.9,False
1123583,Pathetic delivery service of Amazon in Pune....Order reached warehouse on Oct 11 and still not delivered till now....,delivery_shipping_issue,0.95,False
1181623,"Not sure who dropped the ball, or but my preordered copy of #BAOT still ain't here and I'm bumming.",delivery_shipping_issue,0.9,False
1391151,"My Kindle screen is bust. Are you able to fix it? If not, know of anybody who can? I will love you forever if you can help 😘 <URL>",digital_service_device_support,0.9,False
2767506,why are you running this twitter handle when you people are not helping your customers and only misguiding them,general_complaint_other,0.9,False
2470952,Hey I got 2/3 parcels !! ThankYoU,positive_feedback,0.9,False
279149,How am I supposed to present a gift so shoddily wrapped? Looks so obligatorily done. Kuch toh lihaaz karo. It bears your name. <URL>,digital_service_device_support,0.9,False
2260667,"Today is the first time I have ever been disappointed with . Never again will I buy a digital download from them. ""Pending Verification"" for payment after I don't know how many times I have paid before is asinine. #NeverAgain",billing_subscription_dispute,0.95,False
2689365,any idea where my package is? It's not at the only #3 nearby.... <URL>,delivery_shipping_issue,0.9,False
2836979,just deleted ur app...such a bad service..u people r making fool..why dont u shut urself if u dont want to do business.,general_complaint_other,0.9,False
2457180,. this is the 5th time I'm experiencing this - package hasn't been delivered but marked as delivered and also says signed by the reciever. I'm disappointed that despite reporting multiple times Amazon is not correcting this.,delivery_shipping_issue,0.95,False
2626978,don’t understand why it’s so difficult to get help from customer service..I may have a heart attack from so much stress 😓 #sendhelp,general_complaint_other,0.9,False
2285259,"Got this in todays delivery from #Amazon . Broken screw, and damaged bowls. Hopeless paper packing . They took extra delivery charges for these. Hope we get the refund soon , Order No : <PHONE> #consumerprotection <URL>",delivery_shipping_issue,0.95,False
2078628,Don't know whats going with . Back to back disappointment even after paying for prime delivery service. Very disappointed with it,delivery_shipping_issue,0.9,False
336184,I’ve been a loyal Prime member for many years but the days of reliable 2 day shipping appear to be over along with personable customer service. Very disappointing. Unreliable USPS shipping needs to go and bring back USA based customer service.,general_complaint_other,0.9,False
232441,"such a crap service, order still in transit even after paying express delvry, u ruined the srprise I will cancel d phn",delivery_shipping_issue,0.95,False
521639,"I paid for two day shipping on TUESDAY. Still have no package, how can you charge 10$ for shipping but not hold up to it? My package better be here tom bro",delivery_shipping_issue,0.95,False
267309,"You guys have the wrong image on this product. It was correct, now wrong. <URL>",marketplace_seller_trust,0.9,False
23961,paid my yearly prime fee and my next order I get a delivery attempt sms even though I was waiting at the address. Not impressed!,billing_subscription_dispute,0.9,False
633613,When email to say your parcel is in a safe place but leave no note and I can't find it anywhere 🙄🙄,delivery_shipping_issue,0.9,False
1453762,I HAVE ORDERED DSLR CAMERA WORTH RS. 21000 RS.AND THEY SENT ME BROKEN SPEAKERS WORTH 500 RS INSIDE THE DELIVERY BOX..,delivery_shipping_issue,0.95,False
99954,I was in Customer Service chat with Raghu. He was unhelpful and abruptly ended chat without solving issue. This is unacceptable,general_complaint_other,0.9,False
2508092,hi! Have an issue. Have been trying to call customer service but line keeps getting disconnected. What should I do?,account_access,0.9,False
765723,"my partner and I have had two deliveries ""undeliverable"" in the last week because our address is ""invalid"", but we've been ordering to this address for the last 2 years. One delivery was a lightning deal so can't even reorder.",delivery_shipping_issue,0.9,False
2345575,when spigen is going to launch cases for OnePlus 5T?,general_complaint_other,0.9,False
1775060,That moment when claims they delivered your preordered One X & it's nowhere to be found 😔serious disappointment #thanksAmazon,delivery_shipping_issue,0.95,False
1730174,this was left in the hallway of our flats with no info for who it is for! Can you help? <URL>,delivery_shipping_issue,0.9,False
1333581,"Your own delivery service is terrible! 4 days for prime packages. Packages thrown in bushes, left outside of apartment buildings.",delivery_shipping_issue,0.95,False
141042,"i ordered two products as xmas gifts which arrived today and they’re in terrible condition considering they’re meant to be brand new, how can this be rectified please?",delivery_shipping_issue,0.95,False
2693929,we ordered a camera and received an EU plug rather than UK plug. Emailed customer support and got referred to Amazon Chat. An hour later and still not resolved. Very poor customer service and total lack of understanding. Please help.,delivery_shipping_issue,0.95,False
1399868,I am not angry but very disappointed by you guys. I paid what you ask but didn't get Product which you mention on website. Please do needful,marketplace_seller_trust,0.9,False
1683553,hi I need to send a message about my account being accessed by someone unknown and details changed so I cannot login.,account_access,0.95,False
1666237,Hey if my order from 11/17 hasn’t shipped YET how will it arrive by Monday? <URL>,delivery_shipping_issue,0.9,False
114443,1/2 2 times i order from amazon & it never even shipped. i contacted cc multiple times & always they told me it will never be happen again.1st time i order moto g5 phone & 2nd time fan heater. it was so frustrating . i had to cancel my 1st order & take it from flipkart,delivery_shipping_issue,0.95,False
2685188,can you tell me why I have to pay postage when it clearly qualifies for free posting? <URL>,billing_subscription_dispute,0.9,False
418803,why i can't login to Amazon?? hhhmm cc: <URL>,account_access,0.9,False
2766382,"come on guys, is there a reason that my order is still out of stock after a month",delivery_shipping_issue,0.9,False
939543,What is your beef with Android TV’s?🙄,digital_service_device_support,0.9,False
2273416,"36 hours after release, and I'm still waiting for a code in a box to arrive from for my PREORDER of #sims4catsanddogs ... 🙃🙃🙃 WHY NOT JUST EMAIL IT I'm so mad",delivery_shipping_issue,0.9,False
1240372,I can't believe it has happened a third time. Again my order was incorrectly delivered today. What sort of service is this?,delivery_shipping_issue,0.95,False
349900,"disgraceful. Sent defective item. Phoned 3 times, hung up on twice and told Amazon don't know nothing about this go to maunfacturer.",delivery_shipping_issue,0.9,False
1356265,Just had a package left on my doorstep out in the open. I was home but nobody rang the bell/knocked on the door. Not acceptable!,delivery_shipping_issue,0.95,False
118745,Hello & We need an escalation of a fraud case. Someone is using our personal information and getting assistance from you is incredibly frustrating,general_complaint_other,0.9,True
845710,"I have ordered an item delivery guaranteed by today Oct the 20TH with my prime shipping, GUESS WHAT? Hasn't even shipped yet",delivery_shipping_issue,0.95,False
2408770,when will you Launch prime music in india... It's becoming hard to find my fav music on my echo dot through voice or in alexa app😒😒🤦🤦,digital_service_device_support,0.9,False
120232,Why would Belgian customers pay for #Prime Video if we cannot order the Fire TV Stick and the Prime Video app doesn't support #Chromecast ? #fail #AmazonDE <URL> <URL>,digital_service_device_support,0.9,False
65655,IN hello jeffBezos can you help me with the patethic service of amzon india .wrong products sent and return pick not done <URL>,delivery_shipping_issue,0.9,False
2503572,Still not received my refund from the 27th of july. I have made a complaint to the financial ombudsmen. Maybe the sun can look into Amazon for us customers that are getting ripped off and not getting refunds!,billing_subscription_dispute,0.9,False
2708428,"Find it baffling that I have Prime, ordered something on next day delivery on Wednesday and it still hasn't arrived. Customer services have been pretty useless.",delivery_shipping_issue,0.9,False
486645,someone hacked my account and changed the email address so now I can't login. Your customer service rep told me to change my password which I can't do... help?,account_access,0.95,True
2728890,Love it when packages arrive early! Meet my new friend y'all! 🎉🎹 #yamaha #musicing #AchievementUnlocked <URL>,positive_feedback,0.95,False
1395053,over 6 crore products but not a single braille watch so that I can gift to my sister this Diwali. 😭 #supportblind,general_complaint_other,0.9,False
2284876,"Until I can select my package carrier, I am no longer buying anything off of Amazon... So many orders were returned or had to be canceled due to the carrier being unable to deliver to the given address. I have wasted so much money and time. Why is this not an option?",delivery_shipping_issue,0.95,False
1358097,I forgot to cancel my Amazon Prime trial before the 30 days now I was charged. Looks like I’m buying everything on amazon for a year 🤷🏻‍♀️,billing_subscription_dispute,0.9,False
827562,balant fraud being done . Clearly shows that the product is available with Cloudtail India only but the offer doesn't get applied <URL>,general_complaint_other,0.9,True
2855115,Your service lvls have gone down hill really badly. I received the worst customer service from you guys the other day on a v simple issue. Chats and calls with 5 different reps & still no resolution. One even ended the chat on me saying they can't escalate! WOW.,general_complaint_other,0.9,False
1523995,Anyone know how to get rid of this book. It's one of the free new prime books. I cannot delete & stays queued been there ages. 😕 <URL>,digital_service_device_support,0.9,False
847812,"you canceled an order by mistake N nw after 5 dys of comm. with ur staff over email, received cash back. but again can't reorder",account_access,0.9,False
1363463,if amazon is not able to deliver any product on time why there is options available like Guaranteed delivery within 1 day,delivery_shipping_issue,0.9,False
2620992,you really need to fix your site. It said I had 1 hour to place my order to get same day shipping. I went to add something else to my basket and it changed my delivery option to tomorrow. That's not fair.,delivery_shipping_issue,0.9,False
1495592,This was long due. High time also focusses on seller issues & works towards making their policies seller friendly. <URL>,general_complaint_other,0.9,False
883035,how do you change the brightness on the Kindle app for iPhone?,digital_service_device_support,0.95,False
1197326,"Hi, it is disrespectful how you make customers to sign up for Prime Free Trial Membership. I want to CANCEL asap, please.",billing_subscription_dispute,0.95,False
895929,so what’s going on with Prime. Been rubbish for ages but order today and get on Tuesday isn’t really next day delivery is it! <URL>,billing_subscription_dispute,0.9,False
921178,can u plz have screening capability on amazon video?,digital_service_device_support,0.9,False
929704,Diabolical service from - one day delivery still not here after 2 and a half days #amazon #poorservice,delivery_shipping_issue,0.95,False
2422637,"How dare you BLATANTLY steal my copy of Ittle Dew 2+ for the Switch!? The plastic wrap was off my game, and all I got was a manual!!! I'M ANNOYED RIGHT NOW! 💢💢💢😡😡😡",marketplace_seller_trust,0.95,False
2342074,Cheated with 0% EMI. Amazon shows 2832.50 as EMI and Kotak charges 3051.86 on card. Oh and GST is extra,billing_subscription_dispute,0.9,False
122761,err...I arranged all my items to come on Friday when imnot at work! Why u delivering one 2moro?! So pissed off!! <URL>,delivery_shipping_issue,0.9,False
2677869,Transactions made through takes more than 2-3 hours to get processed. Just want to know the reason,digital_service_device_support,0.9,False
1791714,"I keep getting daily emails about my product reviews on your site. Small problem, I’ve never written one. Fraud?",general_complaint_other,0.9,True
29533,you really need to sort out your customer service!!! 5 phone calls and I'm still banging my head against a brick wall.,general_complaint_other,0.9,False
1568781,what kind of service.no cash back & reply from last 1 yr.submitted all proof documents but still Amazon does not bother to reply.,general_complaint_other,0.9,False
126757,I think someone got into my account as I got this email and can no longer sign in. How can I change this? <URL>,account_access,0.95,False
1234113,Definitely need to call tomorrow about their fresh food feature.,general_complaint_other,0.85,False
1252005,"Buy nokia 6 from you from my amazon pay balance but didn’t get cashback of ₹1000 yet, calling u from last 1 month.",billing_subscription_dispute,0.9,False
401598,all offense......where are my her albums already,general_complaint_other,0.9,False
1532173,The language barrier with your CSR’s SUCKS! I have called 4 times talked to 4 different people who can’t understand shit I say!,general_complaint_other,0.9,False
2279102,Almost 10 days passed not got the replacement against damage product. Pls help order no <PHONE>,delivery_shipping_issue,0.95,False
587931,"And what's worse is there is no way to get to fix this problem or care. All you get is an ""I'm sorry"" or told maybe you misunderstood the shipping information.",general_complaint_other,0.9,False
290410,I m wondering since when Amazon has adopted late delivery policy. Since Oct 4 item is still not dispatched... Ordering on is mistake,delivery_shipping_issue,0.9,False
2869570,I need to know who delivers for Amazon and why my package was in the middle of my lawn?!,delivery_shipping_issue,0.95,False
1730703,"I ordered this for my upcoming travel, opened the box to see this. Not safe. Traveling 2mrw, now it's too late 😞 <URL>",marketplace_seller_trust,0.9,False
2879444,"so if a NEXT DAY amazon prime takes 3 days, how is this different from standard free delivery and what am I paying for ??",billing_subscription_dispute,0.9,False
2107221,So far has only lost 5 packages of mine this holiday season - not good. Everyone I talk to has a different story with “we have a lot of new people” as the most popular excuse. #Amazon #JeffBezos <URL>,delivery_shipping_issue,0.9,False
1354469,"after Amazon misplaced my order twice. between both times they gave me $10 and $15 store credit. those are both gone now, help?",billing_subscription_dispute,0.9,False
1773275,So not cool ! I am furious! Your carrier left my $500 Project Scorpio on the wrong porch! And some other poor saps order too! My wife had to go find it by walking down our street!,delivery_shipping_issue,0.95,False
2121011,Hi my account is meant to be closed but im still getting emails about prime payment issues?,billing_subscription_dispute,0.95,False
679059,Purchased a shoe from and with it comes a letter that degrades them. Called customer care of 7 times but no resolution <URL>,delivery_shipping_issue,0.9,False
233095,"Getting very frustrated with and their AMNZ delivery service. Never delivers same day, lost packages, just worthless.",delivery_shipping_issue,0.9,False
973548,"I want my money refunded in my bank account, help me with this.",billing_subscription_dispute,0.9,False
2281073,Would Amazon price match a deal on Amazon fresh with a code? As Amazon fresh is not available in my area :/,marketplace_seller_trust,0.9,False
2028479,I just cancelled all of my Subscribe & Save subscriptions due their new delivery service.,billing_subscription_dispute,0.9,False
93494,I don't understand why I pay annually for prime shipping when 3/7 orders don't even arrive on time?? I feel like I'm expecting these delay emails now 🚫 is this happening to other people? <URL>,delivery_shipping_issue,0.9,False
2414504,"If you live in an area small enough to NOT have delivery, consider yourself lucky. Every time I see them as the delivery method instead of , , or , I just cringe. #fb",delivery_shipping_issue,0.9,False
2746073,"My 2 packages of cookie mix came open & leaking mix yesterday from my order, what should I do? <URL>",delivery_shipping_issue,0.95,False
2523376,Hey I clicked on Prime by accident & then cancelled can you make sure I am not charged please,billing_subscription_dispute,0.95,False
887134,so try to sign up for an free trial on prime and it automatically asks me for £79 or £7.99 a month?!How is that a free trial?,billing_subscription_dispute,0.9,False
384741,I was wanting to pre-order a blu-ray direct from Amazon UK but it says that Amazon won't ship it to N.Ireland (part of UK). <URL>,general_complaint_other,0.9,False
2808376,"Seriously , if I have a baby, could be dead from hunger. <URL>",general_complaint_other,0.9,False
1011670,I get this message every time I re-log in to cancel amazon prime. I need to cancel by today <URL>,billing_subscription_dispute,0.9,False
2067287,For the first time since 2005 I am disappointed in Amazon. Ordered an item for prime delivery and when I checked eta not arriving for another 2 days. Basically got told sorry but tough. Normally great customer service. Hope this isn’t the future 😢,delivery_shipping_issue,0.9,False
984273,rejecting my review because I haven’t spent £40???? <URL>,general_complaint_other,0.9,False
109777,why does our stuff keep going missing from the littlehampton delivery truck. It's been twice now,delivery_shipping_issue,0.9,False
394041,"why offer a prime free trial with next day delivery then your item fails to show up, not a #goodstart is it?",delivery_shipping_issue,0.9,False
2067612,Ordered a product on 7Oct paid thru AmazonPay Cashback still not received as promised in 5days even contacted CustCare 5times.,delivery_shipping_issue,0.9,False
409658,"If Amazon would just send my packages through ups I'd have them already, the new Amazon delivery drivers are slow asf 😅",delivery_shipping_issue,0.9,False
667272,why ? your content is very poor. you should increase the content atleast <URL>,general_complaint_other,0.9,False
2314263,"I’m confused where my delivery is. App says “delivered”, handed to resident yesterday - with email after saying failed delivery attempt as no one in. Second attempt today with email saying couldn’t locate my delivery address?",delivery_shipping_issue,0.9,False
1164629,please explain how your employee failed to deliver/lost/stole my packages 3 days straight & I'm a PRIME MEMBER!!!,delivery_shipping_issue,0.95,True
1137727,Can u pls help in collection of a return pick-up order of which was delivered using ur courier service. 1/2,delivery_shipping_issue,0.9,False
58747,Yet again JMHC fail to deliver my parcel yet claim they attempted to at 6:28pm! Why do I pay for Prime when orders never reach me?,delivery_shipping_issue,0.95,False
1252166,Can I transfer money from pay balance back to bank?,account_access,0.9,False
2483745,Thank you for screwing us over yet AGAIN for our Sunday delivery service from #Amazon! Ordered work boots for Mon and now screwed!,delivery_shipping_issue,0.9,False
1526904,If I cancel a purchase made with a visa gift card before it was shipped when will I get my money back?,billing_subscription_dispute,0.9,False
2837070,I'm planning to buy for mom. Do you have Kannada books collections?,general_complaint_other,0.9,False
2533536,Helpless now Order # <PHONE> Jst saying escallations are going on. Almost #20days. Some1 plz help🙏,general_complaint_other,0.9,False
1768938,Daily chats with CS rep wasn't sufficient to get the problem solved and phone rep has no idea why chat reps couldnt solve :(,general_complaint_other,0.9,False
124067,ordered a gift last Friday for a baby shower this weekend but it never arrived 🚨🆘 Prime has failed me.,delivery_shipping_issue,0.95,False
223920,Your site's Contact Us options are bad. It won't accept my order number to report an Order Related complaint #CustomerExperience,general_complaint_other,0.9,False
1190271,Order# <PHONE># worst customer service#fraudulent# return pick up completed but amazon claiming that they havent received# having acknowledgement slip# need help !!!!!!,delivery_shipping_issue,0.9,True
1775025,"Amazon Prime failed to deliver my package in the promised time. The world is really ending, y’all!!!!",delivery_shipping_issue,0.95,False
799678,"can you advise me, why, an item i bought on the 16th hasn't even been dispatched yet, The final date of delivery is tomorro",delivery_shipping_issue,0.95,False
2891806,It would seem my local 3PL Amazon delivery man knows what Hannah’s getting for Christmas. Disgusting. <URL>,delivery_shipping_issue,0.9,False
1378496,So... did our delivery driver just take our food home with him?! <URL>,delivery_shipping_issue,0.9,False
1599261,"Dear Amazon, you let me down big time. I bloody had to leave my house to go get my food colouring. #Heinous #IPayForPrimeDangIt",general_complaint_other,0.9,False
834794,Hey! Do you deliver at this pincode - 457661??,digital_service_device_support,0.9,False
1212221,just received this never had an amazon account can you confirm this is spam ? <URL>,general_complaint_other,0.9,False
832692,. please respond to DM if possible 🙏🏻,general_complaint_other,0.9,False
